image,label
ISIC_0054885,0
ISIC_0069153,2
ISIC_0056089,0
ISIC_0027718,1
ISIC_0069582,2
ISIC_0025151,1
ISIC_0026958,4
ISIC_0072383,0
ISIC_0032861,1
ISIC_0069293,0
ISIC_0072931,2
ISIC_0026654,1
ISIC_0029021,0
ISIC_0072223,0
ISIC_0027507,0
ISIC_0028767,1
ISIC_0032182,0
ISIC_0068398,4
ISIC_0033642,4
ISIC_0029278,2
ISIC_0057315,0
ISIC_0069975,2
ISIC_0024324,4
ISIC_0062368,4
ISIC_0065190,2
ISIC_0026167,0
ISIC_0034099,1
ISIC_0059294,0
ISIC_0034119,2
ISIC_0053885,2
ISIC_0009970,1
ISIC_0069002,2
ISIC_0024720,1
ISIC_0027518,1
ISIC_0058110,1
ISIC_0026567,4
ISIC_0025557,2
ISIC_0055944,2
ISIC_0072365,2
ISIC_0059387,0
ISIC_0071172,2
ISIC_0054354,4
ISIC_0030746,2
ISIC_0027027,4
ISIC_0012903_downsampled,1
ISIC_0063881,0
ISIC_0063985,2
ISIC_0010320,1
ISIC_0061879,4
ISIC_0067816,0
ISIC_0055147,0
ISIC_0058768,0
ISIC_0031009,2
ISIC_0063406,2
ISIC_0055085,4
ISIC_0025799,4
ISIC_0026187,1
ISIC_0028640,4
ISIC_0063030,1
ISIC_0030775,1
ISIC_0069115,1
ISIC_0069554,1
ISIC_0001131_downsampled,0
ISIC_0031033,1
ISIC_0057484,1
ISIC_0025246,1
ISIC_0000555,0
ISIC_0058829,1
ISIC_0059055,4
ISIC_0029981,1
ISIC_0029864,1
ISIC_0070652,2
ISIC_0057346,4
ISIC_0024645,1
ISIC_0030892,1
ISIC_0063529,2
ISIC_0071604,2
ISIC_0032196,1
ISIC_0068933,2
ISIC_0028645,1
ISIC_0066698,2
ISIC_0068580,0
ISIC_0072343,4
ISIC_0033908,4
ISIC_0063452,2
ISIC_0033733,1
ISIC_0072649,2
ISIC_0014586_downsampled,4
ISIC_0066749,0
ISIC_0063319,1
ISIC_0058733,1
ISIC_0000068,1
ISIC_0067160,0
ISIC_0061252,0
ISIC_0073011,4
ISIC_0061352,1
ISIC_0059186,4
ISIC_0031836,2
ISIC_0028842,4
ISIC_0057009,0
ISIC_0070683,4
ISIC_0064200,2
ISIC_0070264,2
ISIC_0060645,2
ISIC_0033134,1
ISIC_0025062,1
ISIC_0066678,0
ISIC_0031177,0
ISIC_0009993,0
ISIC_0012810_downsampled,4
ISIC_0068847,0
ISIC_0061496,0
ISIC_0067291,2
ISIC_0025389,4
ISIC_0028925,4
ISIC_0032842,4
ISIC_0073055,2
ISIC_0062566,4
ISIC_0066411,1
ISIC_0031398,1
ISIC_0065098,2
ISIC_0014574_downsampled,4
ISIC_0027137,1
ISIC_0058436,1
ISIC_0030101,1
ISIC_0014580_downsampled,4
ISIC_0060508,0
ISIC_0014132_downsampled,0
ISIC_0057111,2
ISIC_0031584,4
ISIC_0013203_downsampled,4
ISIC_0014369_downsampled,0
ISIC_0060093,2
ISIC_0029195,4
ISIC_0067072,2
ISIC_0054557,1
ISIC_0065909,4
ISIC_0026477,4
ISIC_0025218,1
ISIC_0073143,0
ISIC_0012380_downsampled,4
ISIC_0026687,2
ISIC_0027388,4
ISIC_0062825,2
ISIC_0071902,4
ISIC_0014139_downsampled,4
ISIC_0061216,4
ISIC_0000499,1
ISIC_0064667,0
ISIC_0024644,0
ISIC_0067608,4
ISIC_0029529,1
ISIC_0026140,1
ISIC_0030019,1
ISIC_0058399,0
ISIC_0025060,1
ISIC_0053947,0
ISIC_0013965_downsampled,1
ISIC_0063739,4
ISIC_0064567,4
ISIC_0065303,2
ISIC_0073019,2
ISIC_0028032,1
ISIC_0025656,4
ISIC_0030841,1
ISIC_0064909,0
ISIC_0027443,1
ISIC_0055539,2
ISIC_0000543,1
ISIC_0067999,2
ISIC_0032742,1
ISIC_0034012,0
ISIC_0027843,1
ISIC_0028607,4
ISIC_0072176,2
ISIC_0058782,2
ISIC_0014975_downsampled,0
ISIC_0013580_downsampled,4
ISIC_0025363,0
ISIC_0054221,1
ISIC_0066371,1
ISIC_0053500,2
ISIC_0063799,4
ISIC_0064134,0
ISIC_0025465,4
ISIC_0071720,0
ISIC_0063044,2
ISIC_0013054_downsampled,4
ISIC_0029343,0
ISIC_0062048,0
ISIC_0030436,4
ISIC_0024865,0
ISIC_0033163,1
ISIC_0072567,2
ISIC_0057180,0
ISIC_0013917_downsampled,0
ISIC_0025963,0
ISIC_0032547,0
ISIC_0061183,0
ISIC_0009979,1
ISIC_0067219,1
ISIC_0030096,2
ISIC_0056870,2
ISIC_0071341,1
ISIC_0058774,2
ISIC_0064815,4
ISIC_0065828,4
ISIC_0058383,0
ISIC_0055156,0
ISIC_0025642,4
ISIC_0025409,0
ISIC_0012685_downsampled,1
ISIC_0028567,0
ISIC_0072023,2
ISIC_0013306_downsampled,1
ISIC_0014032_downsampled,4
ISIC_0000203_downsampled,1
ISIC_0064080,0
ISIC_0033404,1
ISIC_0072767,1
ISIC_0029513,0
ISIC_0058420,2
ISIC_0067876,2
ISIC_0056796,0
ISIC_0030102,1
ISIC_0025032,4
ISIC_0067279,2
ISIC_0069848,4
ISIC_0000547,0
ISIC_0024961,0
ISIC_0058434,2
ISIC_0073196,2
ISIC_0059011,4
ISIC_0030910,0
ISIC_0013455_downsampled,0
ISIC_0012902_downsampled,4
ISIC_0062429,1
ISIC_0061290,2
ISIC_0031029,4
ISIC_0067584,4
ISIC_0057822,2
ISIC_0055254,0
ISIC_0067582,4
ISIC_0057554,0
ISIC_0012207_downsampled,4
ISIC_0024515,2
ISIC_0029235,4
ISIC_0072322,4
ISIC_0054748,0
ISIC_0032756,4
ISIC_0013092_downsampled,4
ISIC_0073005,4
ISIC_0030477,1
ISIC_0014423_downsampled,0
ISIC_0027832,0
ISIC_0031669,1
ISIC_0024341,1
ISIC_0014248_downsampled,1
ISIC_0054912,0
ISIC_0030551,1
ISIC_0068129,0
ISIC_0028465,0
ISIC_0060684,2
ISIC_0000349,1
ISIC_0057021,1
ISIC_0027404,1
ISIC_0028805,1
ISIC_0059248,0
ISIC_0032110,0
ISIC_0073069,1
ISIC_0063168,0
ISIC_0009918,0
ISIC_0058380,0
ISIC_0065254,1
ISIC_0026770,0
ISIC_0014591_downsampled,4
ISIC_0024612,4
ISIC_0011151,0
ISIC_0064866,1
ISIC_0031624,4
ISIC_0066792,0
ISIC_0071647,1
ISIC_0073060,4
ISIC_0058286,2
ISIC_0072461,2
ISIC_0060973,2
ISIC_0060857,4
ISIC_0071751,2
ISIC_0012884_downsampled,4
ISIC_0069203,2
ISIC_0028134,1
ISIC_0032006,4
ISIC_0071169,0
ISIC_0032784,1
ISIC_0065141,2
ISIC_0073039,4
ISIC_0026553,4
ISIC_0030364,1
ISIC_0027067,0
ISIC_0032782,0
ISIC_0054909,1
ISIC_0058158,1
ISIC_0013034_downsampled,4
ISIC_0064156,2
ISIC_0027442,0
ISIC_0014270_downsampled,0
ISIC_0028350,2
ISIC_0071208,0
ISIC_0061993,4
ISIC_0000054_downsampled,0
ISIC_0063537,0
ISIC_0024894,1
ISIC_0065253,0
ISIC_0064889,1
ISIC_0062341,2
ISIC_0070577,1
ISIC_0060860,1
ISIC_0055937,0
ISIC_0033603,0
ISIC_0031226,4
ISIC_0063295,0
ISIC_0025827,1
ISIC_0026098,1
ISIC_0059681,1
ISIC_0054287,0
ISIC_0025685,1
ISIC_0000186_downsampled,1
ISIC_0068859,4
ISIC_0061491,0
ISIC_0033774,1
ISIC_0070403,0
ISIC_0014631_downsampled,4
ISIC_0060844,2
ISIC_0063825,2
ISIC_0073254,4
ISIC_0060596,2
ISIC_0000126_downsampled,1
ISIC_0011295,0
ISIC_0058138,0
ISIC_0060063,2
ISIC_0072432,1
ISIC_0060823,2
ISIC_0027034,1
ISIC_0059069,0
ISIC_0058276,4
ISIC_0064663,1
ISIC_0030309,1
ISIC_0029249,4
ISIC_0061171,4
ISIC_0053507,0
ISIC_0070949,4
ISIC_0027046,2
ISIC_0066580,1
ISIC_0061626,0
ISIC_0072060,2
ISIC_0031526,2
ISIC_0033485,0
ISIC_0064351,2
ISIC_0061124,2
ISIC_0013192_downsampled,1
ISIC_0069465,2
ISIC_0060950,2
ISIC_0069608,1
ISIC_0001142_downsampled,0
ISIC_0030880,1
ISIC_0030312,1
ISIC_0030843,0
ISIC_0057132,2
ISIC_0028697,1
ISIC_0032607,1
ISIC_0029531,1
ISIC_0030124,4
ISIC_0069185,2
ISIC_0071400,2
ISIC_0024910,4
ISIC_0057500,2
ISIC_0055455,2
ISIC_0031698,2
ISIC_0070717,2
ISIC_0025035,0
ISIC_0071397,2
ISIC_0029778,4
ISIC_0067491,4
ISIC_0063653,1
ISIC_0072610,2
ISIC_0034242,0
ISIC_0058298,0
ISIC_0058387,2
ISIC_0071266,2
ISIC_0026400,1
ISIC_0013684_downsampled,4
ISIC_0067664,4
ISIC_0064588,2
ISIC_0059918,4
ISIC_0025292,4
ISIC_0070748,2
ISIC_0066105,0
ISIC_0032858,1
ISIC_0072363,0
ISIC_0026988,2
ISIC_0070110,0
ISIC_0026174,4
ISIC_0071214,2
ISIC_0068063,4
ISIC_0060388,1
ISIC_0026275,2
ISIC_0059632,0
ISIC_0029735,1
ISIC_0032336,1
ISIC_0028977,4
ISIC_0065056,2
ISIC_0055221,2
ISIC_0053828,0
ISIC_0066696,2
ISIC_0063979,2
ISIC_0071374,1
ISIC_0000511,0
ISIC_0032618,4
ISIC_0054344,2
ISIC_0031095,2
ISIC_0033874,0
ISIC_0025366,4
ISIC_0034024,4
ISIC_0029308,4
ISIC_0057004,4
ISIC_0057263,2
ISIC_0065943,0
ISIC_0026673,1
ISIC_0056372,2
ISIC_0070092,0
ISIC_0025515,4
ISIC_0062485,1
ISIC_0032271,4
ISIC_0013030_downsampled,4
ISIC_0054506,0
ISIC_0054929,2
ISIC_0066660,1
ISIC_0030207,4
ISIC_0013682_downsampled,4
ISIC_0033635,4
ISIC_0057328,0
ISIC_0072171,0
ISIC_0027049,1
ISIC_0000243,1
ISIC_0025413,0
ISIC_0069337,2
ISIC_0014144_downsampled,0
ISIC_0054528,0
ISIC_0032771,1
ISIC_0005564_downsampled,1
ISIC_0066896,4
ISIC_0026827,4
ISIC_0030145,2
ISIC_0065516,0
ISIC_0000165,0
ISIC_0030999,1
ISIC_0070913,0
ISIC_0068447,1
ISIC_0057762,0
ISIC_0026399,1
ISIC_0056411,2
ISIC_0060109,2
ISIC_0030700,4
ISIC_0073113,2
ISIC_0070435,0
ISIC_0064248,2
ISIC_0070585,0
ISIC_0066773,4
ISIC_0056136,0
ISIC_0030372,4
ISIC_0026273,4
ISIC_0026852,1
ISIC_0056663,0
ISIC_0011352,1
ISIC_0064544,2
ISIC_0064529,4
ISIC_0063458,2
ISIC_0057821,0
ISIC_0055219,4
ISIC_0010597,0
ISIC_0066487,2
ISIC_0034120,0
ISIC_0028054,1
ISIC_0031969,1
ISIC_0012544_downsampled,1
ISIC_0028356,1
ISIC_0030303,1
ISIC_0025621,1
ISIC_0030951,0
ISIC_0063740,4
ISIC_0064556,2
ISIC_0028719,2
ISIC_0072292,0
ISIC_0029060,4
ISIC_0033732,4
ISIC_0068054,0
ISIC_0069330,1
ISIC_0029058,1
ISIC_0065942,2
ISIC_0057025,0
ISIC_0026248,4
ISIC_0069326,1
ISIC_0072237,2
ISIC_0060803,2
ISIC_0024442,1
ISIC_0062792,0
ISIC_0072726,4
ISIC_0063167,2
ISIC_0026301,4
ISIC_0024448,2
ISIC_0029123,2
ISIC_0055337,0
ISIC_0029211,1
ISIC_0054956,1
ISIC_0064942,4
ISIC_0062258,4
ISIC_0030835,4
ISIC_0026656,2
ISIC_0071441,2
ISIC_0063223,0
ISIC_0031556,4
ISIC_0066107,2
ISIC_0032727,2
ISIC_0033015,1
ISIC_0024837,1
ISIC_0029525,4
ISIC_0014577_downsampled,4
ISIC_0060307,0
ISIC_0066520,0
ISIC_0055320,4
ISIC_0010347,1
ISIC_0061076,2
ISIC_0029575,0
ISIC_0028323,2
ISIC_0026356,1
ISIC_0069434,2
ISIC_0025912,1
ISIC_0068373,2
ISIC_0029859,0
ISIC_0027957,4
ISIC_0072357,4
ISIC_0059743,1
ISIC_0070068,0
ISIC_0014583_downsampled,4
ISIC_0000503,1
ISIC_0024772,4
ISIC_0054544,0
ISIC_0057342,1
ISIC_0025710,4
ISIC_0028418,0
ISIC_0062994,0
ISIC_0026820,1
ISIC_0027344,4
ISIC_0054724,4
ISIC_0065108,2
ISIC_0064393,0
ISIC_0031154,2
ISIC_0000021_downsampled,1
ISIC_0069889,0
ISIC_0029311,4
ISIC_0062864,0
ISIC_0057933,2
ISIC_0072815,4
ISIC_0032549,1
ISIC_0071347,2
ISIC_0024886,0
ISIC_0027357,1
ISIC_0072474,2
ISIC_0033601,4
ISIC_0068422,4
ISIC_0064948,1
ISIC_0024391,1
ISIC_0059804,0
ISIC_0068639,2
ISIC_0013189_downsampled,4
ISIC_0062581,4
ISIC_0033867,1
ISIC_0030766,2
ISIC_0066821,2
ISIC_0034052,0
ISIC_0033461,1
ISIC_0068487,1
ISIC_0057405,1
ISIC_0031677,4
ISIC_0069873,0
ISIC_0053800,0
ISIC_0025819,4
ISIC_0053712,2
ISIC_0031256,1
ISIC_0061724,1
ISIC_0014793_downsampled,4
ISIC_0067821,0
ISIC_0067063,2
ISIC_0027918,1
ISIC_0025275,4
ISIC_0024815,1
ISIC_0062096,2
ISIC_0033378,4
ISIC_0068555,0
ISIC_0013141_downsampled,0
ISIC_0027931,1
ISIC_0013491_downsampled,0
ISIC_0067117,4
ISIC_0070700,2
ISIC_0060829,0
ISIC_0068931,0
ISIC_0065142,0
ISIC_0033321,4
ISIC_0056517,4
ISIC_0070380,0
ISIC_0032232,0
ISIC_0073108,4
ISIC_0055554,2
ISIC_0062082,2
ISIC_0029991,4
ISIC_0027037,4
ISIC_0061208,2
ISIC_0056899,2
ISIC_0060117,2
ISIC_0033192,0
ISIC_0010326,1
ISIC_0064277,1
ISIC_0060847,4
ISIC_0055860,1
ISIC_0058842,2
ISIC_0054324,4
ISIC_0055799,0
ISIC_0072668,1
ISIC_0068659,2
ISIC_0012459_downsampled,4
ISIC_0029820,2
ISIC_0072019,1
ISIC_0064113,0
ISIC_0029841,4
ISIC_0033631,4
ISIC_0066497,0
ISIC_0061186,2
ISIC_0013457_downsampled,0
ISIC_0067524,2
ISIC_0065971,2
ISIC_0062191,2
ISIC_0026439,2
ISIC_0014601_downsampled,4
ISIC_0066061,0
ISIC_0010247,1
ISIC_0009583_downsampled,1
ISIC_0032045,4
ISIC_0068747,0
ISIC_0063758,4
ISIC_0029939,1
ISIC_0071632,0
ISIC_0000057_downsampled,1
ISIC_0028707,4
ISIC_0056940,0
ISIC_0027681,4
ISIC_0063269,2
ISIC_0029807,1
ISIC_0026461,1
ISIC_0059606,1
ISIC_0001449_downsampled,1
ISIC_0068791,2
ISIC_0054924,2
ISIC_0067653,0
ISIC_0060704,4
ISIC_0059760,4
ISIC_0063289,0
ISIC_0027763,1
ISIC_0064451,2
ISIC_0069763,4
ISIC_0012833_downsampled,4
ISIC_0064910,0
ISIC_0062350,0
ISIC_0057251,0
ISIC_0068818,0
ISIC_0072683,4
ISIC_0059199,2
ISIC_0010184,1
ISIC_0028814,2
ISIC_0057326,4
ISIC_0062309,4
ISIC_0000278,0
ISIC_0063209,2
ISIC_0014453_downsampled,1
ISIC_0054063,2
ISIC_0027944,1
ISIC_0057292,2
ISIC_0034064,0
ISIC_0013333_downsampled,4
ISIC_0013864_downsampled,4
ISIC_0073249,0
ISIC_0028291,0
ISIC_0071662,4
ISIC_0024592,4
ISIC_0054120,2
ISIC_0033646,4
ISIC_0063213,4
ISIC_0058362,0
ISIC_0070711,0
ISIC_0056537,0
ISIC_0000175,0
ISIC_0059627,2
ISIC_0066549,2
ISIC_0060880,2
ISIC_0059564,4
ISIC_0060418,2
ISIC_0025220,1
ISIC_0066070,2
ISIC_0066473,2
ISIC_0067889,0
ISIC_0070101,2
ISIC_0028702,4
ISIC_0012442_downsampled,1
ISIC_0061757,4
ISIC_0059535,4
ISIC_0057054,2
ISIC_0025472,0
ISIC_0056752,0
ISIC_0011329,0
ISIC_0030396,4
ISIC_0053876,2
ISIC_0025916,1
ISIC_0056201,0
ISIC_0062286,0
ISIC_0053491,0
ISIC_0063365,1
ISIC_0054520,0
ISIC_0031015,1
ISIC_0070108,0
ISIC_0059611,0
ISIC_0054191,2
ISIC_0055514,4
ISIC_0070742,4
ISIC_0033449,4
ISIC_0032888,0
ISIC_0057805,2
ISIC_0056780,2
ISIC_0065605,2
ISIC_0034183,0
ISIC_0027430,1
ISIC_0032357,1
ISIC_0060687,2
ISIC_0012369_downsampled,0
ISIC_0012786_downsampled,4
ISIC_0031061,4
ISIC_0056214,0
ISIC_0066366,1
ISIC_0071498,1
ISIC_0060298,2
ISIC_0064646,0
ISIC_0026644,4
ISIC_0024389,1
ISIC_0062713,0
ISIC_0063460,4
ISIC_0027591,1
ISIC_0070245,4
ISIC_0012720_downsampled,4
ISIC_0032631,1
ISIC_0033248,2
ISIC_0068793,2
ISIC_0062599,1
ISIC_0027834,1
ISIC_0030081,4
ISIC_0071541,0
ISIC_0060161,4
ISIC_0029554,1
ISIC_0015118_downsampled,1
ISIC_0025080,1
ISIC_0063688,1
ISIC_0062639,0
ISIC_0061789,4
ISIC_0066182,0
ISIC_0057751,2
ISIC_0067659,2
ISIC_0058040,0
ISIC_0013691_downsampled,4
ISIC_0012932_downsampled,4
ISIC_0029919,2
ISIC_0032658,1
ISIC_0057380,2
ISIC_0062927,2
ISIC_0060081,2
ISIC_0072505,2
ISIC_0028780,1
ISIC_0026217,1
ISIC_0067485,0
ISIC_0068716,2
ISIC_0032978,4
ISIC_0061437,2
ISIC_0033676,4
ISIC_0063544,1
ISIC_0057235,0
ISIC_0068927,1
ISIC_0013833_downsampled,0
ISIC_0072451,4
ISIC_0062052,2
ISIC_0068038,2
ISIC_0071691,1
ISIC_0066764,4
ISIC_0025749,1
ISIC_0055050,2
ISIC_0062477,0
ISIC_0031757,1
ISIC_0029895,1
ISIC_0068399,2
ISIC_0067726,4
ISIC_0066138,4
ISIC_0066344,2
ISIC_0053833,1
ISIC_0014625_downsampled,4
ISIC_0067988,2
ISIC_0061670,0
ISIC_0060525,0
ISIC_0056516,2
ISIC_0033316,1
ISIC_0073036,1
ISIC_0058127,0
ISIC_0057798,4
ISIC_0028894,1
ISIC_0059962,1
ISIC_0070684,2
ISIC_0058219,4
ISIC_0068602,1
ISIC_0072418,0
ISIC_0062918,2
ISIC_0068895,0
ISIC_0026324,2
ISIC_0028233,4
ISIC_0027973,4
ISIC_0063492,0
ISIC_0053714,2
ISIC_0012227_downsampled,4
ISIC_0063662,2
ISIC_0010016,0
ISIC_0063070,0
ISIC_0057148,0
ISIC_0055403,0
ISIC_0030539,0
ISIC_0029645,1
ISIC_0012240_downsampled,4
ISIC_0061483,2
ISIC_0066380,2
ISIC_0054983,4
ISIC_0029375,1
ISIC_0069284,4
ISIC_0053810,0
ISIC_0010174,0
ISIC_0055378,0
ISIC_0000461,1
ISIC_0027023,4
ISIC_0056849,0
ISIC_0031349,4
ISIC_0054477,2
ISIC_0058871,1
ISIC_0071468,1
ISIC_0033421,1
ISIC_0053661,4
ISIC_0053729,1
ISIC_0064797,2
ISIC_0070061,0
ISIC_0058713,0
ISIC_0069112,0
ISIC_0062420,0
ISIC_0067258,4
ISIC_0033987,4
ISIC_0065461,1
ISIC_0060481,0
ISIC_0068988,1
ISIC_0055779,2
ISIC_0031997,1
ISIC_0065640,1
ISIC_0031464,4
ISIC_0010587,0
ISIC_0054853,0
ISIC_0063866,0
ISIC_0068994,1
ISIC_0068079,4
ISIC_0055065,2
ISIC_0028442,0
ISIC_0059847,2
ISIC_0027267,1
ISIC_0028270,1
ISIC_0034243,0
ISIC_0064180,0
ISIC_0054773,2
ISIC_0063919,1
ISIC_0032413,1
ISIC_0028583,2
ISIC_0059839,4
ISIC_0057913,0
ISIC_0007241_downsampled,1
ISIC_0027686,1
ISIC_0062717,4
ISIC_0072974,2
ISIC_0025044,1
ISIC_0026276,4
ISIC_0064457,4
ISIC_0058678,2
ISIC_0053934,2
ISIC_0071843,2
ISIC_0066534,2
ISIC_0055440,0
ISIC_0033967,0
ISIC_0059242,4
ISIC_0070785,2
ISIC_0000096_downsampled,1
ISIC_0013680_downsampled,4
ISIC_0014331_downsampled,0
ISIC_0053543,2
ISIC_0054215,2
ISIC_0029770,4
ISIC_0067508,2
ISIC_0068920,2
ISIC_0061603,2
ISIC_0055471,2
ISIC_0059394,2
ISIC_0059930,2
ISIC_0061446,0
ISIC_0029917,2
ISIC_0070657,0
ISIC_0060702,2
ISIC_0059513,0
ISIC_0071212,4
ISIC_0066774,2
ISIC_0031205,1
ISIC_0063270,2
ISIC_0027305,1
ISIC_0071615,4
ISIC_0059644,2
ISIC_0034143,2
ISIC_0027955,1
ISIC_0012473_downsampled,4
ISIC_0072500,1
ISIC_0054931,4
ISIC_0032331,0
ISIC_0014645_downsampled,4
ISIC_0060591,2
ISIC_0072506,2
ISIC_0063754,2
ISIC_0011310,1
ISIC_0012856_downsampled,4
ISIC_0056763,4
ISIC_0057318,2
ISIC_0069425,4
ISIC_0031159,4
ISIC_0072897,2
ISIC_0031169,2
ISIC_0031967,4
ISIC_0027915,2
ISIC_0056100,2
ISIC_0057456,2
ISIC_0072901,4
ISIC_0056672,4
ISIC_0069828,2
ISIC_0028506,1
ISIC_0030173,4
ISIC_0028123,4
ISIC_0055054,0
ISIC_0057450,0
ISIC_0056711,4
ISIC_0064683,0
ISIC_0062007,2
ISIC_0073225,2
ISIC_0033592,4
ISIC_0025644,2
ISIC_0013416_downsampled,1
ISIC_0060558,0
ISIC_0027822,0
ISIC_0055274,2
ISIC_0028681,4
ISIC_0071545,4
ISIC_0063975,1
ISIC_0028449,4
ISIC_0053803,1
ISIC_0073151,2
ISIC_0066734,0
ISIC_0033553,4
ISIC_0057705,2
ISIC_0054740,2
ISIC_0000251,1
ISIC_0065310,2
ISIC_0026027,1
ISIC_0033777,1
ISIC_0073027,1
ISIC_0033274,0
ISIC_0054434,0
ISIC_0072542,0
ISIC_0066338,0
ISIC_0030738,1
ISIC_0068898,2
ISIC_0013696_downsampled,0
ISIC_0053678,2
ISIC_0025834,1
ISIC_0030152,1
ISIC_0061159,0
ISIC_0070525,2
ISIC_0070937,1
ISIC_0030134,0
ISIC_0063153,0
ISIC_0057732,2
ISIC_0057010,2
ISIC_0066654,2
ISIC_0029391,2
ISIC_0057523,2
ISIC_0060995,4
ISIC_0032030,2
ISIC_0061254,2
ISIC_0056250,1
ISIC_0030331,1
ISIC_0062804,1
ISIC_0026600,1
ISIC_0060579,4
ISIC_0058508,0
ISIC_0059191,4
ISIC_0062536,0
ISIC_0025322,2
ISIC_0014515_downsampled,4
ISIC_0030702,1
ISIC_0033697,1
ISIC_0031047,1
ISIC_0061918,0
ISIC_0059999,2
ISIC_0065087,4
ISIC_0059378,4
ISIC_0054625,0
ISIC_0014623_downsampled,4
ISIC_0000340,1
ISIC_0066518,0
ISIC_0000024_downsampled,1
ISIC_0068136,2
ISIC_0029555,4
ISIC_0025507,4
ISIC_0033507,4
ISIC_0025119,1
ISIC_0034245,1
ISIC_0029000,0
ISIC_0033611,0
ISIC_0056149,4
ISIC_0073018,0
ISIC_0026904,1
ISIC_0068897,0
ISIC_0027260,0
ISIC_0063687,0
ISIC_0014723_downsampled,4
ISIC_0072286,0
ISIC_0054864,1
ISIC_0030542,4
ISIC_0065436,1
ISIC_0013929_downsampled,4
ISIC_0056014,2
ISIC_0056747,2
ISIC_0070608,2
ISIC_0054487,2
ISIC_0069639,2
ISIC_0067497,2
ISIC_0065415,4
ISIC_0072990,0
ISIC_0069806,4
ISIC_0071597,2
ISIC_0062247,4
ISIC_0071388,0
ISIC_0070794,0
ISIC_0032125,1
ISIC_0012826_downsampled,1
ISIC_0054278,1
ISIC_0068171,1
ISIC_0057668,0
ISIC_0067303,2
ISIC_0029172,0
ISIC_0031554,0
ISIC_0032898,4
ISIC_0053558,2
ISIC_0066271,2
ISIC_0063725,0
ISIC_0065953,2
ISIC_0057095,1
ISIC_0059696,1
ISIC_0030795,0
ISIC_0059485,1
ISIC_0059670,2
ISIC_0014432_downsampled,4
ISIC_0030029,1
ISIC_0024766,1
ISIC_0010264,1
ISIC_0070309,2
ISIC_0029255,1
ISIC_0063981,0
ISIC_0033260,4
ISIC_0029911,1
ISIC_0070859,4
ISIC_0056980,1
ISIC_0059481,0
ISIC_0054745,2
ISIC_0059306,2
ISIC_0063368,4
ISIC_0028285,0
ISIC_0025987,0
ISIC_0058164,0
ISIC_0030119,0
ISIC_0028120,4
ISIC_0070490,2
ISIC_0071317,4
ISIC_0024675,0
ISIC_0053756,4
ISIC_0015112_downsampled,4
ISIC_0065823,0
ISIC_0069956,2
ISIC_0025157,4
ISIC_0010467,1
ISIC_0056042,2
ISIC_0034039,1
ISIC_0055826,1
ISIC_0014792_downsampled,1
ISIC_0061035,2
ISIC_0032844,0
ISIC_0030783,4
ISIC_0028411,4
ISIC_0071694,4
ISIC_0014770_downsampled,4
ISIC_0058751,2
ISIC_0014055_downsampled,4
ISIC_0060487,0
ISIC_0031999,0
ISIC_0027243,1
ISIC_0062148,4
ISIC_0068394,0
ISIC_0059017,2
ISIC_0029406,4
ISIC_0055839,4
ISIC_0060376,0
ISIC_0025757,1
ISIC_0000150_downsampled,0
ISIC_0065999,2
ISIC_0062430,1
ISIC_0031126,1
ISIC_0054019,4
ISIC_0032498,4
ISIC_0064939,2
ISIC_0067380,2
ISIC_0068284,4
ISIC_0027478,2
ISIC_0056316,1
ISIC_0031037,4
ISIC_0015007_downsampled,1
ISIC_0033437,4
ISIC_0012547_downsampled,1
ISIC_0033694,1
ISIC_0025619,1
ISIC_0025027,1
ISIC_0014082_downsampled,0
ISIC_0064300,2
ISIC_0028869,1
ISIC_0028325,0
ISIC_0059089,0
ISIC_0057576,4
ISIC_0032374,1
ISIC_0065721,2
ISIC_0056897,1
ISIC_0016049_downsampled,1
ISIC_0007475_downsampled,1
ISIC_0027459,1
ISIC_0000061_downsampled,1
ISIC_0027533,4
ISIC_0000412_downsampled,0
ISIC_0024755,1
ISIC_0066048,1
ISIC_0070011,2
ISIC_0068575,4
ISIC_0031376,4
ISIC_0027271,1
ISIC_0029898,1
ISIC_0055441,2
ISIC_0057375,1
ISIC_0055829,1
ISIC_0033405,0
ISIC_0060267,2
ISIC_0067345,2
ISIC_0032040,4
ISIC_0064025,4
ISIC_0062657,2
ISIC_0031073,1
ISIC_0063606,0
ISIC_0028746,0
ISIC_0033736,4
ISIC_0069805,1
ISIC_0014653_downsampled,4
ISIC_0029046,1
ISIC_0025229,1
ISIC_0072405,0
ISIC_0030656,1
ISIC_0025485,4
ISIC_0064019,2
ISIC_0024435,4
ISIC_0024411,2
ISIC_0062488,2
ISIC_0065044,2
ISIC_0072063,0
ISIC_0034047,2
ISIC_0066125,2
ISIC_0024547,4
ISIC_0060643,2
ISIC_0031223,4
ISIC_0060143,0
ISIC_0061110,2
ISIC_0069754,2
ISIC_0024340,1
ISIC_0059692,2
ISIC_0054339,2
ISIC_0014621_downsampled,4
ISIC_0071459,2
ISIC_0071331,2
ISIC_0054198,0
ISIC_0055812,2
ISIC_0028236,4
ISIC_0014191_downsampled,4
ISIC_0057088,2
ISIC_0030420,1
ISIC_0059015,2
ISIC_0027401,1
ISIC_0026780,1
ISIC_0057786,1
ISIC_0059665,4
ISIC_0025114,1
ISIC_0034090,1
ISIC_0032103,4
ISIC_0032535,0
ISIC_0073168,0
