image,label
ISIC_0063091,2
ISIC_0067097,0
ISIC_0000551,0
ISIC_0029278,2
ISIC_0063499,2
ISIC_0058368,0
ISIC_0057787,0
ISIC_0068810,2
ISIC_0055441,2
ISIC_0072260,2
ISIC_0059027,0
ISIC_0071665,2
ISIC_0062497,0
ISIC_0067089,2
ISIC_0059362,0
ISIC_0069475,0
ISIC_0053960,0
ISIC_0034120,0
ISIC_0058880,0
ISIC_0026324,2
ISIC_0024702,0
ISIC_0058188,2
ISIC_0061483,2
ISIC_0071955,2
ISIC_0026105,0
ISIC_0070814,0
ISIC_0070711,0
ISIC_0065089,0
ISIC_0053695,2
ISIC_0066448,0
ISIC_0071048,0
ISIC_0067208,0
ISIC_0067595,2
ISIC_0024525,0
ISIC_0057020,2
ISIC_0001142_downsampled,0
ISIC_0059307,2
ISIC_0013073_downsampled,0
ISIC_0061303,2
ISIC_0060053,2
ISIC_0063692,0
ISIC_0059912,2
ISIC_0054082,0
ISIC_0054912,0
ISIC_0033931,0
ISIC_0068477,0
ISIC_0056796,0
ISIC_0071111,0
ISIC_0053474,2
ISIC_0066131,2
ISIC_0060144,2
ISIC_0057918,0
ISIC_0068138,2
ISIC_0067845,0
ISIC_0058380,0
ISIC_0059012,2
ISIC_0066367,0
ISIC_0058751,2
ISIC_0061866,2
ISIC_0070160,0
ISIC_0058206,0
ISIC_0062686,0
ISIC_0072433,2
ISIC_0030014,0
ISIC_0027604,0
ISIC_0028978,2
ISIC_0059920,2
ISIC_0056660,0
ISIC_0061741,0
ISIC_0066520,0
ISIC_0060163,0
ISIC_0059393,2
ISIC_0066637,0
ISIC_0032841,0
ISIC_0065721,2
ISIC_0054756,0
ISIC_0066181,0
ISIC_0054161,2
ISIC_0068898,2
ISIC_0062349,2
ISIC_0056984,0
ISIC_0014349_downsampled,0
ISIC_0068798,0
ISIC_0058520,2
ISIC_0027187,0
ISIC_0013842_downsampled,0
ISIC_0056118,0
ISIC_0061699,0
ISIC_0072138,2
ISIC_0000311,0
ISIC_0070817,2
ISIC_0054906,0
ISIC_0027900,0
ISIC_0054353,2
ISIC_0071632,0
ISIC_0065953,2
ISIC_0030767,2
ISIC_0064788,2
ISIC_0067301,2
ISIC_0070990,0
ISIC_0000150_downsampled,0
ISIC_0062093,2
ISIC_0054972,2
ISIC_0055054,0
ISIC_0065849,2
ISIC_0013572_downsampled,0
ISIC_0059987,0
ISIC_0069133,2
ISIC_0058753,0
ISIC_0029820,2
ISIC_0059291,0
ISIC_0061621,2
ISIC_0033603,0
ISIC_0054993,2
ISIC_0009905,0
ISIC_0062864,0
ISIC_0027590,0
ISIC_0032030,2
ISIC_0072978,2
ISIC_0060526,0
ISIC_0062473,2
ISIC_0058501,0
ISIC_0065307,0
ISIC_0068338,2
ISIC_0024743,2
ISIC_0062125,0
ISIC_0028017,0
ISIC_0058611,2
ISIC_0053671,0
ISIC_0056172,2
ISIC_0030552,0
ISIC_0053873,2
ISIC_0067020,2
ISIC_0063757,0
ISIC_0069754,2
ISIC_0071513,2
ISIC_0033217,0
ISIC_0034242,0
ISIC_0068933,2
ISIC_0067264,2
ISIC_0069773,2
ISIC_0069132,2
ISIC_0067088,2
ISIC_0058791,0
ISIC_0028352,0
ISIC_0000299,0
ISIC_0066310,2
ISIC_0058025,2
ISIC_0064887,0
ISIC_0070060,2
ISIC_0064603,2
ISIC_0055529,2
ISIC_0064351,2
ISIC_0062817,2
ISIC_0055135,2
ISIC_0033152,0
ISIC_0063702,2
ISIC_0068915,2
ISIC_0060020,2
ISIC_0054229,0
ISIC_0056042,2
ISIC_0068957,2
ISIC_0067032,2
ISIC_0072380,0
ISIC_0066058,0
ISIC_0068461,2
ISIC_0056953,2
ISIC_0057050,2
ISIC_0028693,2
ISIC_0058687,2
ISIC_0063492,0
ISIC_0073154,2
ISIC_0059854,2
ISIC_0070743,0
ISIC_0061085,0
ISIC_0000547,0
ISIC_0060298,2
ISIC_0055779,2
ISIC_0063649,2
ISIC_0059427,0
ISIC_0063528,0
ISIC_0024411,2
ISIC_0072732,2
ISIC_0029919,2
ISIC_0059551,0
ISIC_0056714,2
ISIC_0064456,2
ISIC_0070994,2
ISIC_0056422,0
ISIC_0061088,2
ISIC_0058548,0
ISIC_0065797,2
ISIC_0065739,2
ISIC_0071377,2
ISIC_0072111,0
ISIC_0028350,2
ISIC_0059318,0
ISIC_0070453,2
ISIC_0062454,0
ISIC_0014920_downsampled,0
ISIC_0059200,2
ISIC_0034188,0
ISIC_0031057,2
ISIC_0067063,2
ISIC_0057033,0
ISIC_0067386,2
ISIC_0031175,2
ISIC_0000054_downsampled,0
ISIC_0025592,0
ISIC_0055744,2
ISIC_0066969,0
ISIC_0070911,2
ISIC_0034068,0
ISIC_0059680,2
ISIC_0062350,0
ISIC_0070315,2
ISIC_0068962,0
ISIC_0033037,0
ISIC_0057442,2
ISIC_0060502,0
ISIC_0055401,2
ISIC_0057397,0
ISIC_0014082_downsampled,0
ISIC_0030824,0
ISIC_0057273,2
ISIC_0000152_downsampled,0
ISIC_0068882,0
ISIC_0070652,2
ISIC_0027146,2
ISIC_0033317,0
ISIC_0029726,0
ISIC_0064652,2
ISIC_0058304,2
ISIC_0055893,2
ISIC_0025363,0
ISIC_0054506,0
ISIC_0070313,0
ISIC_0055555,2
ISIC_0026831,2
ISIC_0058298,0
ISIC_0065029,0
ISIC_0063866,0
ISIC_0068294,0
ISIC_0068800,0
ISIC_0061159,0
ISIC_0055008,0
ISIC_0066939,2
ISIC_0068920,2
ISIC_0028652,2
ISIC_0062733,2
ISIC_0063352,2
ISIC_0062834,2
ISIC_0032415,2
ISIC_0058415,2
ISIC_0071859,2
ISIC_0064266,0
ISIC_0030403,2
ISIC_0055743,0
ISIC_0064443,2
ISIC_0058065,2
ISIC_0067492,2
ISIC_0072991,0
ISIC_0055462,0
ISIC_0062393,2
ISIC_0055474,0
ISIC_0070489,0
ISIC_0071746,0
ISIC_0028568,2
ISIC_0055317,0
ISIC_0073247,2
ISIC_0061277,2
ISIC_0056917,2
ISIC_0065308,2
ISIC_0000146_downsampled,0
ISIC_0025417,2
ISIC_0053810,0
ISIC_0059773,0
ISIC_0066518,0
ISIC_0063168,0
ISIC_0030233,2
ISIC_0027832,0
ISIC_0071400,2
ISIC_0054055,2
ISIC_0066144,2
ISIC_0054520,0
ISIC_0058903,2
ISIC_0060099,0
ISIC_0014219_downsampled,0
ISIC_0056218,2
ISIC_0063892,2
ISIC_0029193,2
ISIC_0062007,2
ISIC_0072127,2
ISIC_0058307,0
ISIC_0058434,2
ISIC_0056228,0
ISIC_0032777,2
ISIC_0059892,0
ISIC_0064210,2
ISIC_0032081,0
ISIC_0072983,0
ISIC_0057755,2
ISIC_0026154,2
ISIC_0058651,2
ISIC_0059748,2
ISIC_0060928,2
ISIC_0031186,0
ISIC_0064247,0
ISIC_0058389,2
ISIC_0065210,0
ISIC_0066164,2
ISIC_0062684,0
ISIC_0065022,0
ISIC_0063496,0
ISIC_0072747,0
ISIC_0065835,2
ISIC_0066774,2
ISIC_0062235,0
ISIC_0060145,2
ISIC_0067395,0
ISIC_0055681,2
ISIC_0060397,0
ISIC_0000153_downsampled,0
ISIC_0071869,0
ISIC_0055399,2
ISIC_0033663,0
ISIC_0055065,2
ISIC_0069794,2
ISIC_0057837,0
ISIC_0069235,2
ISIC_0054607,2
ISIC_0061096,2
ISIC_0063258,0
ISIC_0011139,0
ISIC_0070039,2
ISIC_0057255,2
ISIC_0073161,2
ISIC_0066182,0
ISIC_0057292,2
ISIC_0068048,0
ISIC_0059668,0
ISIC_0029647,2
ISIC_0056537,0
ISIC_0069732,2
ISIC_0067967,2
ISIC_0064099,2
ISIC_0027306,0
ISIC_0029805,2
ISIC_0070975,2
ISIC_0010036,0
ISIC_0015229_downsampled,0
ISIC_0072889,0
ISIC_0062447,0
ISIC_0030096,2
ISIC_0056205,2
ISIC_0014221_downsampled,0
ISIC_0057977,2
ISIC_0063693,0
ISIC_0030134,0
ISIC_0059611,0
ISIC_0066623,2
ISIC_0061188,0
ISIC_0056918,2
ISIC_0055614,2
ISIC_0065417,0
ISIC_0033905,0
ISIC_0071763,2
ISIC_0064448,0
ISIC_0071266,2
ISIC_0033369,0
ISIC_0067131,2
ISIC_0010029,0
ISIC_0033193,0
ISIC_0030964,2
ISIC_0058339,2
ISIC_0072642,0
ISIC_0064885,2
ISIC_0064646,0
ISIC_0068646,0
ISIC_0054773,2
ISIC_0025285,2
ISIC_0072204,0
ISIC_0028739,2
ISIC_0070138,2
ISIC_0054782,2
ISIC_0058782,2
ISIC_0025265,0
ISIC_0065830,2
ISIC_0059768,0
ISIC_0053514,2
ISIC_0063960,0
ISIC_0027442,0
ISIC_0027260,0
ISIC_0062721,0
ISIC_0029571,0
ISIC_0068355,2
ISIC_0027144,0
ISIC_0057782,0
ISIC_0061076,2
ISIC_0031554,0
ISIC_0060381,2
ISIC_0058711,2
ISIC_0011140,0
ISIC_0067291,2
ISIC_0067146,2
ISIC_0057015,0
ISIC_0057821,0
ISIC_0067243,0
ISIC_0027069,0
ISIC_0062016,0
ISIC_0060267,2
ISIC_0060949,0
ISIC_0053947,0
ISIC_0054957,2
ISIC_0027526,2
ISIC_0030197,2
ISIC_0054279,2
ISIC_0059317,2
ISIC_0062048,0
ISIC_0069575,2
ISIC_0060983,2
ISIC_0054881,2
ISIC_0064161,0
ISIC_0058698,2
ISIC_0009993,0
ISIC_0069525,2
ISIC_0033801,0
ISIC_0071324,0
ISIC_0070285,0
ISIC_0054158,2
ISIC_0057132,2
ISIC_0061355,0
ISIC_0058851,0
ISIC_0060684,2
ISIC_0056208,0
ISIC_0057634,0
ISIC_0053537,2
ISIC_0059199,2
ISIC_0059688,2
ISIC_0057913,0
ISIC_0060622,2
ISIC_0059248,0
ISIC_0068136,2
ISIC_0034155,2
ISIC_0034118,0
ISIC_0067998,2
ISIC_0025409,0
ISIC_0026489,0
ISIC_0057069,2
ISIC_0027966,2
ISIC_0053762,2
ISIC_0057288,2
ISIC_0033399,0
ISIC_0064934,0
ISIC_0067893,0
ISIC_0064877,0
ISIC_0069088,2
ISIC_0069292,0
ISIC_0068188,0
ISIC_0060147,0
ISIC_0059686,0
ISIC_0069215,2
ISIC_0063373,0
ISIC_0028777,0
ISIC_0029473,0
ISIC_0056144,2
ISIC_0064752,0
ISIC_0031095,2
ISIC_0026656,2
ISIC_0033496,0
ISIC_0061686,0
ISIC_0027175,2
ISIC_0057989,2
ISIC_0057747,0
ISIC_0014434_downsampled,0
ISIC_0029856,2
ISIC_0070721,2
ISIC_0054968,2
ISIC_0053469,0
ISIC_0061100,2
ISIC_0067460,0
ISIC_0060418,2
ISIC_0063200,2
ISIC_0027090,2
ISIC_0069589,2
ISIC_0066282,2
ISIC_0055510,2
ISIC_0061334,0
ISIC_0062133,0
ISIC_0066429,0
ISIC_0072048,2
ISIC_0066431,2
ISIC_0058383,0
ISIC_0056483,0
ISIC_0058149,0
ISIC_0056309,0
ISIC_0060152,0
ISIC_0054518,2
ISIC_0013414_downsampled,0
ISIC_0061543,2
ISIC_0064224,2
ISIC_0065790,2
ISIC_0010863,0
ISIC_0060101,2
ISIC_0010251,0
ISIC_0033981,0
ISIC_0067818,2
ISIC_0063673,2
ISIC_0062090,2
ISIC_0068900,0
ISIC_0062523,0
ISIC_0067832,2
ISIC_0063289,0
ISIC_0057885,2
ISIC_0027076,0
ISIC_0059538,0
ISIC_0000466,0
ISIC_0055353,2
ISIC_0066376,0
ISIC_0030868,2
ISIC_0070422,0
ISIC_0060731,0
ISIC_0071045,0
ISIC_0063640,2
ISIC_0057251,0
ISIC_0071800,0
ISIC_0058680,2
ISIC_0069459,0
ISIC_0026343,2
ISIC_0069082,2
ISIC_0061202,2
ISIC_0026622,0
ISIC_0055836,2
ISIC_0057169,0
ISIC_0060817,0
ISIC_0072245,2
ISIC_0060591,2
ISIC_0059330,0
ISIC_0070684,2
ISIC_0066329,2
ISIC_0066473,2
ISIC_0060525,0
ISIC_0068580,0
ISIC_0063514,2
ISIC_0056214,0
ISIC_0066210,2
ISIC_0070236,2
ISIC_0062029,0
ISIC_0064510,2
ISIC_0062827,0
ISIC_0068399,2
ISIC_0071163,2
ISIC_0065028,2
ISIC_0013986_downsampled,0
ISIC_0065658,0
ISIC_0062944,0
ISIC_0055850,2
ISIC_0063808,2
ISIC_0054629,0
ISIC_0068339,2
ISIC_0053843,0
ISIC_0067876,2
ISIC_0072131,2
ISIC_0033269,0
ISIC_0025391,0
ISIC_0029034,2
ISIC_0053858,2
ISIC_0059802,2
ISIC_0071133,0
ISIC_0070068,0
ISIC_0063926,0
ISIC_0066878,0
ISIC_0058797,2
ISIC_0001118_downsampled,0
ISIC_0057611,0
ISIC_0066532,0
ISIC_0028467,0
ISIC_0067753,2
ISIC_0067831,0
ISIC_0000290,0
ISIC_0063697,2
ISIC_0059989,2
ISIC_0063164,0
ISIC_0027651,0
ISIC_0065141,2
ISIC_0060638,0
ISIC_0066332,0
ISIC_0068832,2
ISIC_0057804,2
ISIC_0054796,0
ISIC_0014144_downsampled,0
ISIC_0063457,0
ISIC_0071289,0
ISIC_0066107,2
ISIC_0014331_downsampled,0
ISIC_0063747,2
ISIC_0065069,0
ISIC_0054633,2
ISIC_0025971,2
ISIC_0064393,0
ISIC_0072345,2
ISIC_0070309,2
ISIC_0069652,2
ISIC_0032258,0
ISIC_0069703,2
ISIC_0058376,0
ISIC_0011135,0
ISIC_0055178,2
ISIC_0056229,2
ISIC_0058474,2
ISIC_0068200,0
ISIC_0069180,2
ISIC_0064589,0
ISIC_0062547,0
ISIC_0033728,0
ISIC_0069059,0
ISIC_0060687,2
ISIC_0064148,2
ISIC_0031146,0
ISIC_0028419,2
ISIC_0066940,2
ISIC_0059218,0
ISIC_0068707,2
ISIC_0071768,0
ISIC_0026439,2
ISIC_0067102,0
ISIC_0063033,2
ISIC_0066125,2
ISIC_0013500_downsampled,0
ISIC_0070227,0
ISIC_0062821,0
ISIC_0058267,0
ISIC_0025413,0
ISIC_0067277,2
ISIC_0054527,0
ISIC_0066203,0
ISIC_0029831,2
ISIC_0031795,0
ISIC_0071910,0
ISIC_0028577,2
ISIC_0000302,0
ISIC_0057009,0
ISIC_0029242,0
ISIC_0066355,0
ISIC_0064814,2
ISIC_0072434,2
ISIC_0026528,2
ISIC_0057901,2
ISIC_0068124,2
ISIC_0073109,2
ISIC_0070728,2
ISIC_0000078_downsampled,0
ISIC_0062626,0
ISIC_0058169,2
ISIC_0054085,0
ISIC_0053456,0
ISIC_0059394,2
ISIC_0065031,2
ISIC_0060338,2
ISIC_0070151,2
ISIC_0057168,2
ISIC_0057233,2
ISIC_0065605,2
ISIC_0069828,2
ISIC_0073148,2
ISIC_0068815,2
ISIC_0066678,0
ISIC_0014229_downsampled,0
ISIC_0053660,0
ISIC_0055771,0
ISIC_0061955,2
ISIC_0027629,2
ISIC_0064519,2
ISIC_0014108_downsampled,0
ISIC_0033653,0
ISIC_0063458,2
ISIC_0055378,0
ISIC_0033261,0
ISIC_0069712,2
ISIC_0067317,0
ISIC_0010597,0
ISIC_0061900,0
ISIC_0056044,0
ISIC_0059015,2
ISIC_0063586,2
ISIC_0069503,2
ISIC_0063485,2
ISIC_0034256,0
ISIC_0066347,0
ISIC_0071599,2
ISIC_0029480,0
ISIC_0058285,0
ISIC_0058432,0
ISIC_0014369_downsampled,0
ISIC_0073225,2
ISIC_0070312,2
ISIC_0028323,2
ISIC_0024931,2
ISIC_0063171,2
ISIC_0057915,2
ISIC_0059076,0
ISIC_0068527,0
ISIC_0067021,2
ISIC_0064226,2
ISIC_0028584,0
ISIC_0071172,2
ISIC_0034064,0
ISIC_0069971,2
ISIC_0072549,2
ISIC_0059755,2
ISIC_0071119,0
ISIC_0070463,0
ISIC_0066734,0
ISIC_0058310,2
ISIC_0058286,2
ISIC_0029513,0
ISIC_0064340,2
ISIC_0033975,0
ISIC_0065407,2
ISIC_0033362,0
ISIC_0054924,2
ISIC_0015180_downsampled,0
ISIC_0034089,0
ISIC_0013975_downsampled,0
ISIC_0059764,0
ISIC_0056265,2
ISIC_0032888,0
ISIC_0015193_downsampled,0
ISIC_0061625,0
ISIC_0062191,2
ISIC_0025718,2
ISIC_0062303,2
ISIC_0070585,0
ISIC_0069593,0
ISIC_0054539,2
ISIC_0064066,0
ISIC_0030440,0
ISIC_0054227,2
ISIC_0031718,0
ISIC_0025313,0
ISIC_0033232,0
ISIC_0026950,0
ISIC_0055105,0
ISIC_0027915,2
ISIC_0067653,0
ISIC_0053790,0
ISIC_0033047,0
ISIC_0064354,2
ISIC_0025121,0
ISIC_0010000,0
ISIC_0066143,0
ISIC_0072293,2
ISIC_0056411,2
ISIC_0058218,0
ISIC_0030324,0
ISIC_0071843,2
ISIC_0062103,0
ISIC_0033654,0
ISIC_0069329,2
ISIC_0071398,2
ISIC_0070661,2
ISIC_0070824,2
ISIC_0059692,2
ISIC_0059009,2
ISIC_0011374,0
ISIC_0054290,0
ISIC_0071236,2
ISIC_0014173_downsampled,0
ISIC_0054339,2
ISIC_0069582,2
ISIC_0061624,0
ISIC_0073097,0
ISIC_0000165,0
ISIC_0066070,2
ISIC_0014423_downsampled,0
ISIC_0057086,2
ISIC_0056571,2
ISIC_0027261,0
ISIC_0066649,0
ISIC_0025793,2
ISIC_0057825,2
ISIC_0055021,2
ISIC_0014919_downsampled,0
ISIC_0056900,0
ISIC_0067667,0
ISIC_0000175,0
ISIC_0068640,2
ISIC_0069918,0
ISIC_0055293,0
ISIC_0070831,2
ISIC_0055600,2
ISIC_0064544,2
ISIC_0064439,2
ISIC_0055349,2
ISIC_0024448,2
ISIC_0072052,2
ISIC_0034074,0
ISIC_0033336,0
ISIC_0061257,0
ISIC_0063985,2
ISIC_0067339,0
ISIC_0070231,2
ISIC_0027631,2
ISIC_0067889,0
ISIC_0028728,2
ISIC_0031009,2
ISIC_0027478,2
ISIC_0071346,0
ISIC_0069956,2
ISIC_0068451,2
ISIC_0069210,0
ISIC_0028994,2
ISIC_0065362,2
ISIC_0070412,0
ISIC_0061921,0
ISIC_0072994,2
ISIC_0032307,2
ISIC_0061077,0
ISIC_0066238,2
ISIC_0066921,0
ISIC_0032022,2
ISIC_0054170,2
ISIC_0026954,0
ISIC_0064026,0
ISIC_0068115,0
ISIC_0065943,0
ISIC_0062355,2
ISIC_0064376,0
ISIC_0059273,0
ISIC_0055914,2
ISIC_0054567,2
ISIC_0066119,2
ISIC_0063007,2
ISIC_0029466,2
ISIC_0059919,0
ISIC_0065999,2
ISIC_0055897,2
ISIC_0030333,0
ISIC_0066380,2
ISIC_0069524,2
ISIC_0065846,2
ISIC_0031943,2
ISIC_0030080,0
ISIC_0034140,0
ISIC_0032862,0
ISIC_0025603,0
ISIC_0027797,0
ISIC_0059738,0
ISIC_0001105_downsampled,0
ISIC_0032975,0
ISIC_0060832,0
ISIC_0031550,0
ISIC_0032850,2
ISIC_0068907,0
ISIC_0026604,0
ISIC_0029547,0
ISIC_0024436,2
ISIC_0055739,0
ISIC_0030653,0
ISIC_0060193,2
ISIC_0055291,2
ISIC_0057058,2
ISIC_0030277,0
ISIC_0057845,0
ISIC_0024572,2
ISIC_0065397,2
ISIC_0072358,0
ISIC_0054544,0
ISIC_0072010,0
ISIC_0057328,0
ISIC_0061583,0
ISIC_0065324,0
ISIC_0056209,0
ISIC_0072365,2
ISIC_0070927,0
ISIC_0071568,0
ISIC_0067681,2
ISIC_0056177,2
ISIC_0067789,0
ISIC_0072750,2
ISIC_0062082,2
ISIC_0027327,0
ISIC_0060238,0
ISIC_0054346,2
ISIC_0064503,0
ISIC_0060487,0
ISIC_0068346,2
ISIC_0063342,2
ISIC_0059450,0
ISIC_0033274,0
ISIC_0013491_downsampled,0
ISIC_0054459,0
ISIC_0067110,2
ISIC_0070018,0
ISIC_0054343,2
ISIC_0062639,0
ISIC_0070235,0
ISIC_0056817,0
ISIC_0058472,2
ISIC_0071589,2
ISIC_0061313,2
ISIC_0053813,2
ISIC_0063101,2
ISIC_0059601,0
ISIC_0000167,0
ISIC_0065391,2
ISIC_0055241,0
ISIC_0063190,0
ISIC_0070081,2
ISIC_0055404,0
ISIC_0059134,2
ISIC_0056560,2
ISIC_0054350,0
ISIC_0070461,2
ISIC_0065047,2
ISIC_0031711,0
ISIC_0059006,2
ISIC_0024679,0
ISIC_0032194,2
ISIC_0057456,2
ISIC_0058909,0
ISIC_0054649,2
ISIC_0069705,0
ISIC_0057732,2
ISIC_0057190,2
ISIC_0066541,2
ISIC_0031915,0
ISIC_0057275,2
ISIC_0070953,2
ISIC_0070316,0
ISIC_0057104,2
ISIC_0029515,2
ISIC_0025826,2
ISIC_0028291,0
ISIC_0068639,2
ISIC_0064975,2
ISIC_0070419,0
ISIC_0055337,0
ISIC_0071890,2
ISIC_0056995,2
ISIC_0072427,2
ISIC_0064310,2
ISIC_0057604,2
ISIC_0071603,2
ISIC_0025509,2
ISIC_0064357,2
ISIC_0031339,0
ISIC_0015200_downsampled,0
ISIC_0060248,0
ISIC_0014826_downsampled,0
ISIC_0033813,0
ISIC_0061950,0
ISIC_0070539,2
ISIC_0057333,2
ISIC_0030754,0
ISIC_0064612,2
ISIC_0068747,0
ISIC_0061250,0
ISIC_0066783,0
ISIC_0067778,2
ISIC_0069382,2
ISIC_0032265,0
ISIC_0055629,2
ISIC_0058713,0
ISIC_0062664,2
ISIC_0064910,0
ISIC_0064134,0
ISIC_0069639,2
ISIC_0058898,2
ISIC_0072082,2
ISIC_0054156,2
ISIC_0069104,2
ISIC_0014132_downsampled,0
ISIC_0070201,2
ISIC_0062474,0
ISIC_0063881,0
ISIC_0014308_downsampled,0
ISIC_0030687,2
ISIC_0011151,0
ISIC_0059069,0
ISIC_0071043,0
ISIC_0069938,0
ISIC_0070700,2
ISIC_0056563,2
ISIC_0028113,2
ISIC_0056236,2
ISIC_0059930,2
ISIC_0014289_downsampled,0
ISIC_0034094,0
ISIC_0067279,2
ISIC_0055503,0
ISIC_0056703,2
ISIC_0028928,2
ISIC_0033612,0
ISIC_0068064,0
ISIC_0027659,0
ISIC_0064307,0
ISIC_0069622,0
ISIC_0059387,0
ISIC_0010240,0
ISIC_0058765,2
ISIC_0065746,0
ISIC_0060112,2
ISIC_0059495,0
ISIC_0062802,2
ISIC_0070942,2
ISIC_0061052,0
ISIC_0066525,2
ISIC_0055271,2
ISIC_0067417,0
ISIC_0060825,2
ISIC_0064156,2
ISIC_0064841,2
ISIC_0061738,2
ISIC_0031154,2
ISIC_0069188,2
ISIC_0066979,2
ISIC_0068489,2
ISIC_0032915,0
ISIC_0066497,0
ISIC_0025322,2
ISIC_0061626,0
ISIC_0073113,2
ISIC_0030795,0
ISIC_0072698,2
ISIC_0062713,0
ISIC_0062492,2
ISIC_0033644,0
ISIC_0024315,0
ISIC_0053678,2
ISIC_0062356,2
ISIC_0032894,2
ISIC_0061473,2
ISIC_0059632,0
ISIC_0000030_downsampled,0
ISIC_0057594,0
ISIC_0056139,2
ISIC_0056601,0
ISIC_0065367,0
ISIC_0013867_downsampled,0
ISIC_0054979,0
ISIC_0067443,0
ISIC_0059994,2
ISIC_0067487,0
ISIC_0025450,0
ISIC_0060728,0
ISIC_0061709,0
ISIC_0068777,2
ISIC_0059742,2
ISIC_0033624,0
ISIC_0060653,0
ISIC_0055969,2
ISIC_0071693,0
ISIC_0062077,0
ISIC_0066384,0
ISIC_0063981,0
ISIC_0057318,2
ISIC_0068717,0
ISIC_0062270,2
ISIC_0014061_downsampled,0
ISIC_0070065,0
ISIC_0057235,0
ISIC_0062477,0
ISIC_0055783,0
ISIC_0064038,2
ISIC_0056921,0
ISIC_0058426,0
ISIC_0066430,0
ISIC_0072140,2
ISIC_0068778,0
ISIC_0067256,2
ISIC_0064033,0
ISIC_0069840,2
ISIC_0062902,2
ISIC_0060222,0
ISIC_0030094,2
ISIC_0058040,0
ISIC_0065879,2
ISIC_0059865,2
ISIC_0060823,2
ISIC_0067515,0
ISIC_0070070,0
ISIC_0068878,2
ISIC_0062915,2
ISIC_0069332,2
ISIC_0058063,0
ISIC_0053511,2
ISIC_0062914,0
ISIC_0027846,2
ISIC_0056497,2
ISIC_0028556,2
ISIC_0064109,2
ISIC_0069891,0
ISIC_0056259,2
ISIC_0055825,0
ISIC_0026337,2
ISIC_0063503,2
ISIC_0064679,2
ISIC_0061606,0
ISIC_0030446,2
ISIC_0054735,2
ISIC_0033636,0
ISIC_0058832,2
ISIC_0029216,0
ISIC_0071806,0
ISIC_0071208,0
ISIC_0067999,2
ISIC_0063149,2
ISIC_0026593,2
ISIC_0031189,0
ISIC_0060143,0
ISIC_0011387,0
ISIC_0066150,0
ISIC_0069443,2
ISIC_0069536,0
ISIC_0034066,2
ISIC_0070088,2
ISIC_0031779,0
ISIC_0065972,2
ISIC_0070825,2
ISIC_0065971,2
ISIC_0063813,0
ISIC_0069574,2
ISIC_0063946,0
ISIC_0055362,0
ISIC_0067554,2
ISIC_0067674,2
ISIC_0071979,2
ISIC_0059209,0
ISIC_0058138,0
ISIC_0059324,2
ISIC_0029495,0
ISIC_0013833_downsampled,0
ISIC_0060883,0
ISIC_0025691,2
ISIC_0072582,0
ISIC_0061915,0
ISIC_0060645,2
ISIC_0071808,0
ISIC_0033843,0
ISIC_0013141_downsampled,0
ISIC_0064507,0
ISIC_0030255,0
ISIC_0058625,0
ISIC_0055940,2
ISIC_0066894,2
ISIC_0066098,0
ISIC_0063792,0
ISIC_0070789,2
ISIC_0058220,2
ISIC_0059074,0
ISIC_0000517,0
ISIC_0063825,2
ISIC_0073229,2
ISIC_0070435,0
ISIC_0057371,0
ISIC_0053933,0
ISIC_0033055,0
ISIC_0072557,0
ISIC_0067345,2
ISIC_0069324,0
ISIC_0030746,2
ISIC_0064578,2
ISIC_0056839,0
ISIC_0063971,0
ISIC_0070748,2
ISIC_0029391,2
ISIC_0053735,2
ISIC_0057336,2
ISIC_0056969,0
ISIC_0059066,0
ISIC_0072223,0
ISIC_0061026,2
ISIC_0064349,0
ISIC_0027350,0
ISIC_0055289,0
ISIC_0026282,2
ISIC_0068025,2
ISIC_0053615,0
ISIC_0067510,0
ISIC_0025500,0
ISIC_0027163,0
ISIC_0070166,0
ISIC_0068946,2
ISIC_0068628,0
ISIC_0058268,2
ISIC_0068273,0
ISIC_0066506,0
ISIC_0058591,2
ISIC_0053491,0
ISIC_0065447,2
ISIC_0069185,2
ISIC_0061571,2
ISIC_0063827,2
ISIC_0031741,0
ISIC_0060107,2
ISIC_0057173,0
ISIC_0060859,2
ISIC_0057631,0
ISIC_0060376,0
ISIC_0055471,2
ISIC_0072730,0
ISIC_0014062_downsampled,0
ISIC_0058135,0
ISIC_0068813,2
ISIC_0070101,2
ISIC_0070108,0
ISIC_0060386,0
ISIC_0054524,2
ISIC_0060968,0
ISIC_0059793,2
ISIC_0067139,0
ISIC_0066544,2
ISIC_0057828,0
ISIC_0054395,0
ISIC_0013861_downsampled,0
ISIC_0054189,2
ISIC_0058420,2
ISIC_0059170,0
ISIC_0069091,0
ISIC_0065082,2
ISIC_0056220,2
ISIC_0054299,2
ISIC_0013499_downsampled,0
ISIC_0063109,0
ISIC_0058050,0
ISIC_0064734,2
ISIC_0067458,0
ISIC_0033874,0
ISIC_0029453,0
ISIC_0025644,2
ISIC_0032497,2
ISIC_0026687,2
ISIC_0061490,2
ISIC_0067816,0
ISIC_0033301,2
ISIC_0056849,0
ISIC_0073122,2
ISIC_0034052,0
ISIC_0061419,2
ISIC_0067766,2
ISIC_0029780,0
ISIC_0032960,0
ISIC_0028897,0
ISIC_0058699,2
ISIC_0030689,0
ISIC_0032699,0
ISIC_0032913,0
ISIC_0059506,0
ISIC_0065334,2
ISIC_0000166,0
